Car_ID,Sale_Price_Lakh,Sale_Date,Buyer_Name
c1455, 01 JAN 1970,05 mar 2022, BuyER_455
C1456 ," jan 01, 1970", 2023/11/02,BuyeR_456  
 C1457 ,01-01-1970,15 SEP 2022,BuYEr_457 
 C1458,1970/01/01 , 2023-22-06 ,buyeR_458 
 C1459,01 jAn 1970 ,2022-04-12 ,BuYER_459
c1460,"jan 01, 1970",03-28-2022, buYeR_460  
 c1461  ,1970/01/01,2022-16-03 ,bUyer_461
 C1462,1970-01-01,04-27-2022 ,BUyER_462
 c1463 ,01/01/1970,"JUL 17, 2023",buYER_463  
 c1464 ,01-01-1970,2023/04/06,buYEr_464
c1465 ,1970-01-01,2022-14-05,Buyer_465
 C1466 ,1970/01/01 ,05/01/2023 , bUyeR_466
 C1467,1970/01/01 , 2022-31-03,  BuYEr_467
C1468,01 JaN 1970, 03-13-2022 , bUYeR_468 
c1469, 01-01-1970,2022/04/20,bUyer_469
 c1470,01-01-1970 , 2023-10-10 , bUyer_470 
c1471 ,"JAn 01, 1970",2022/10/04,bUYER_471 
c1472 ,1970-01-01 ,2023-05-10, BuyER_472 
 c1473,01/01/1970 ," Feb 08, 2023",bUYer_473
 C1474 ," Jan 01, 1970",12 MAY 2022,BUYer_474 
c1475,01 jan 1970,09 OCt 2023,buyEr_475 
c1476 , 01/01/1970, 30/06/2023 , buYEr_476
C1477 , 01/01/1970, 2023/10/08, buyER_477 
 C1478,"jAn 01, 1970","may 13, 2022", BuyEr_478 
  c1479, 01/01/1970, 2023-28-02,BUyEr_479 
C1480,1970/01/01 ," jaN 07, 2023",bUYER_480
c1481  ,01 jaN 1970,04/08/2023,  BuYeR_481
c1482 ,1970/01/01,03-21-2022 , bUYeR_482
C1483 , 01-01-1970,27/11/2022,BuyER_483
C1484 ,01-01-1970, 2022-07-06, bUyer_484
  C1485,01/01/1970 , 10-30-2023 ,buyeR_485 
  C1486, 01/01/1970, 11-19-2023, buYeR_486
 C1487  ,01 JAn 1970 , 28 apR 2022 , buyEr_487
  c1488,1970/01/01 , 2023-30-07,  bUYEr_488 
c1489,01-01-1970,2023/05/26, buyER_489
 C1490 ,1970/01/01,2023-15-10,buyER_490
c1491  , 01-01-1970 ,07-29-2023 ,BuYEr_491
 C1492,1970-01-01,2023-09-05,BuyeR_492 
 C1493, 01-01-1970,2023-25-02, BuyER_493
 c1494,1970/01/01, 2022-19-10,  bUyER_494
C1495 , 1970-01-01,"Aug 11, 2023", BuYer_495
c1496  ,1970-01-01 ,"FEB 15, 2023 ",buyEr_496
C1497 ,01/01/1970 , 2023/03/19 , Buyer_497  
c1498,1970-01-01,12-05-2023, BUYeR_498
 C1499  ,"JAN 01, 1970 ","JuL 29, 2022",BUYEr_499 
 C1500 ,01-01-1970, 01-04-2023,  bUYER_500 
 C1501,1970/01/01," sEp 15, 2022",BUyer_501
 c1502,1970-01-01,2023-07-02, BuYer_502 
C1503 ,1970/01/01,03-24-2023, BUyer_503 
c1504, 01 JAN 1970,07-13-2023 ,bUyER_504 
C1505,"Jan 01, 1970",2023/02/27,BuYEr_505
 c1506,1970/01/01, 2022-26-06 ,  BUyer_506
 c1507 ,1970-01-01,2022/05/12, buyEr_507 
 C1508 ,01 jAN 1970 ,07-21-2023,buYEr_508
c1509 , 01-01-1970, 2023-28-11, BUYeR_509
 C1510," jAn 01, 1970 ","MaY 01, 2022",  buyEr_510
c1511 ,01 jAn 1970, 2023-29-12, buyer_511
c1512, 01 Jan 1970 ,03/10/2022,bUYeR_512 
c1513  ," Jan 01, 1970"," dEc 30, 2023",  BUyEr_513
 c1514," jAN 01, 1970",2022/04/29, Buyer_514 
c1515, 01-01-1970, 12 jUL 2023,BUyEr_515 
 c1516 , 01 Jan 1970, 2022-05-04 , buYeR_516
C1517, 1970-01-01 ,10-26-2022,BUyER_517 
 C1518,1970-01-01, 09 sEP 2022, bUYer_518 
  C1519,01-01-1970, 30 juN 2022 ,BuyeR_519  
C1520,"jaN 01, 1970","MAY 07, 2022",BUYer_520
 c1521 ,01-01-1970,25 aUg 2023,buYEr_521
c1522,1970-01-01 ,01 jaN 2023, bUYer_522
 c1523 ,01-01-1970,2022/09/01, BuyER_523  
c1524,01/01/1970,02-09-2022, BuyeR_524 
 C1525,1970-01-01,30/03/2022,buYeR_525
C1526, 01/01/1970 ,22/10/2022, BUYER_526 
 C1527 , 01/01/1970 ,2023-20-08,buYer_527
c1528,1970-01-01 ,2022-29-01 , BuyeR_528
 C1529,01/01/1970 ,11-28-2023,bUyer_529 
C1530,1970/01/01,2023/12/04,BUyer_530 
c1531 ,01/01/1970 , 2023-30-01, BuyeR_531 
 c1532, 01 JAn 1970,11-02-2023, bUyEr_532 
 C1533 ,1970-01-01," nOv 28, 2022", bUyER_533  
C1534 ,01-01-1970,15/07/2022,buYER_534
C1535,01/01/1970,2022/11/03,BuyeR_535 
C1536,"Jan 01, 1970 ",12-15-2022,BUYeR_536
 c1537 ,"jan 01, 1970 ", 2023/10/28 ,buyER_537 
C1538, 01 JaN 1970,01 sEp 2023, BUyer_538
 C1539 ,01/01/1970 ,03 SEp 2022, bUyEr_539 
 c1540 ,01-01-1970, 2023-31-01 , bUyEr_540
 c1541,1970-01-01, 2022/11/19, bUYER_541 
C1542 ,1970-01-01,04 Aug 2022 , Buyer_542
 c1543,1970/01/01, 10 maR 2023, bUYer_543 
  c1544 , 01 JaN 1970 , 19 aPR 2022,BuYer_544 
C1545, 01-01-1970 ," feB 02, 2022", BUYER_545 
c1546 ," jan 01, 1970 "," JuL 23, 2023", BUyeR_546 
 C1547, 1970/01/01, 2022/10/16 , Buyer_547
C1548 ,01 JAn 1970, 2023-03-02,buyeR_548
C1549  ,1970-01-01,2023-20-08 , buyEr_549
C1550,1970-01-01 ,2022-13-11,buYer_550
 c1551,01/01/1970,2023/07/02 , BUyeR_551
c1552,"JAn 01, 1970", 2023/10/05,buyER_552 
C1553  ,01-01-1970,27/10/2022, bUyer_553 
C1554,1970/01/01, 01-25-2023 ,BUyEr_554  
 c1555," jaN 01, 1970",18/01/2022, BUyer_555
C1556 ,01-01-1970 ,17 sep 2022, BUyER_556 
c1557 ,01-01-1970 ,30 Jan 2022,BUYEr_557
C1558 ," Jan 01, 1970", 03/07/2022, buyEr_558 
C1559," Jan 01, 1970", 2022/07/12, BUyer_559 
 C1560 ,1970-01-01,2022/04/18 , BUYER_560 
 C1561 ,1970-01-01 ,"FEb 11, 2023",Buyer_561 
c1562 , 01 jaN 1970 ,31/07/2023,buyER_562 
 C1563,01 jAn 1970 ,03-09-2022,  buYer_563
c1564,1970/01/01 , 06-23-2023, bUYER_564 
 C1565 ,1970/01/01, 2022-18-05, BUyER_565 
 C1566 ," JaN 01, 1970",03-05-2022,BuYER_566
C1567 ,01 jan 1970, 2022/05/30 , BuyeR_567
 C1568 , 01/01/1970,2022/07/14,  BuyeR_568
c1569  ,01/01/1970 ," JUl 17, 2022",BUyER_569 
 C1570,01/01/1970,07-21-2022,bUyer_570 
 c1571,01/01/1970,18/08/2022,BuYeR_571  
 C1572 ,1970/01/01 ,31/12/2022 ,BUyer_572
 C1573,01/01/1970 ,02 feb 2023,BUyER_573 
 c1574 ,"JaN 01, 1970", 07-22-2023 , buyER_574
  C1575 ,01 JAN 1970,2023/10/29, bUYEr_575
c1576,"jan 01, 1970",21 Feb 2022 , BuYeR_576 
 C1577 , 01-01-1970,2022-03-06 ,BUyEr_577
c1578 , 01-01-1970 ,21/12/2023 , bUyER_578
 C1579, 1970/01/01 , 02-16-2022 ,BuYER_579 
c1580 ,01 jaN 1970,07/07/2023 ,bUYEr_580
C1581 , 1970/01/01,16/09/2023 ,  BuyEr_581 
 C1582 ,1970-01-01 , 07-13-2023,  BUyer_582
 C1583,01/01/1970 ,03/08/2022, buyer_583
 c1584 ,01/01/1970,"JUl 25, 2022",bUyeR_584
c1585 , 1970/01/01,2022-31-07, BuYER_585 
C1586 ,"jan 01, 1970 ", 10-02-2022,BUYER_586
 c1587 ,1970-01-01 ,2023-18-04, bUYer_587
  C1588,1970/01/01,11-28-2022,BUyeR_588 
C1589,"jan 01, 1970",30/06/2022,bUyEr_589
C1590,"jan 01, 1970",2023/06/25, BuYeR_590  
C1591 , 01/01/1970, 10/09/2022, bUyeR_591
 c1592,01 jan 1970 , 2023/06/22,buyeR_592  
C1593 ,1970-01-01,05-24-2023, bUyeR_593
c1594 , 1970-01-01, 07-13-2022,  bUyeR_594
C1595,01/01/1970, 09-10-2023 ,BUyER_595
C1596,01 JAN 1970 , 2022-15-06 ,bUYeR_596 
 C1597, 1970/01/01,18 DEc 2022,BUyEr_597
 C1598, 01/01/1970 ,29/03/2023 ,buYeR_598 
C1599 ,01-01-1970 ,22 NoV 2023 , Buyer_599 
 c1600 ,01-01-1970,2022/08/31,  buYeR_600
 c1601,1970/01/01,09-27-2022 , BUyER_601
 C1602,01 jan 1970 ," JAN 18, 2023 ",BuyER_602
 c1603 ,"JaN 01, 1970",03 Feb 2023,BUyEr_603
C1604 , 1970/01/01,2023-27-12, bUYeR_604
  C1605,01 Jan 1970,23 deC 2023,bUyER_605
c1606,1970-01-01,15 aUG 2023 , buyER_606
  C1607, 1970/01/01,10 AUG 2023,BUyEr_607 
  c1608,1970-01-01,14/03/2023 ,bUYER_608 
c1609,01/01/1970 ,2022/05/22,  BuyeR_609
 C1610  ,01/01/1970, 23/01/2022, bUYEr_610
 C1611,"JAn 01, 1970",2023/07/31, Buyer_611 
 C1612 ,01/01/1970, 2022-03-07 ,bUYEr_612  
C1613 , 01-01-1970,"APr 14, 2023", BuyEr_613 
c1614,1970/01/01,11 apr 2022,BUyeR_614 
C1615,1970/01/01 ,2023/05/18, Buyer_615  
  C1616 ,01/01/1970,2023/06/06 , BuYEr_616
C1617 , 1970/01/01,2023-16-10, buyer_617
 c1618,01/01/1970,03-03-2023, bUYer_618 
 C1619 ,01/01/1970,18 MAr 2023, BuyEr_619 
 C1620 , 01-01-1970, 27/01/2023, buyer_620  
 C1621,1970-01-01,2022/07/01,  bUyER_621
  C1622 ,"JAn 01, 1970 ","aPR 07, 2023", BUyer_622 
 c1623 , 1970/01/01, 13/08/2023,Buyer_623  
c1624,"Jan 01, 1970"," APR 09, 2023", bUyEr_624 
c1625,"JaN 01, 1970",2023-29-08 , Buyer_625
C1626 ," jAN 01, 1970","JUl 30, 2022 ", BuYER_626
c1627,1970/01/01 ,"FEB 07, 2023 ", bUYEr_627
C1628,01 JAN 1970 ,2023-17-08, BUYEr_628
c1629 , 1970-01-01,"SEP 18, 2022",  buYEr_629  
c1630, 01/01/1970,"aUg 05, 2023 ",bUYeR_630
 C1631 ,1970/01/01, 2022-13-03, BuyEr_631
 C1632  , 01/01/1970,29/01/2022,buyeR_632 
 c1633, 1970-01-01,"JUl 05, 2023 ",BuYeR_633 
 c1634,01-01-1970,18/07/2022, buYer_634 
 C1635 ,1970/01/01, 03/02/2023 , buYEr_635
C1636,01-01-1970,2022/04/24,buYeR_636
C1637,"Jan 01, 1970 ", 09 fEb 2023,bUYer_637
 C1638,01 JAN 1970,10-17-2023 , BuYeR_638
c1639 ,01-01-1970," aPr 29, 2022",BuYER_639
c1640,"jAN 01, 1970 ",08/06/2023 , bUYeR_640 
C1641 ,01-01-1970 ,29 jun 2023 , buyer_641
C1642  ," JaN 01, 1970 ","jUL 22, 2022",BuYer_642
 C1643 , 1970-01-01,07-08-2022, buyer_643
 c1644 ," JaN 01, 1970",2022/08/07,BUyer_644 
 c1645,01-01-1970,"SEP 25, 2023 ",buYeR_645
 c1646 , 01/01/1970 ,"JaN 25, 2022",Buyer_646
c1647,01 jan 1970, 18/04/2023,BUyer_647 
c1648, 01 jAn 1970 ,2022/01/08 ,  buYEr_648  
C1649,01-01-1970 ,"nOV 13, 2023", BUYER_649
C1650, 1970-01-01 ,2022/08/03 , bUyeR_650 
 C1651 ,1970/01/01,"mar 14, 2023",bUyeR_651 
c1652," JaN 01, 1970",2023/01/16,BUyER_652 
C1653, 01/01/1970,03-25-2022 ,BuYER_653
C1654 ,1970/01/01 ,20/08/2023,BuYer_654 
  c1655,1970/01/01,2023/08/29,BuYer_655 
 C1656 ,1970/01/01,03 ocT 2022 , bUyer_656
C1657 ,1970/01/01 ,2023/12/19 ,BUYer_657 
 C1658 ,1970-01-01, 27/11/2022, buYEr_658
 c1659 , 01/01/1970 ,2022-23-06 , bUYeR_659 
C1660,1970/01/01, 16 SEP 2023,bUyER_660 
  C1661,01 JAn 1970, 2022/06/23 ,buYer_661  
 c1662 ,1970/01/01,"jUL 25, 2022",  bUYeR_662
c1663,01 JaN 1970 ,18 fEB 2022,BUYer_663 
C1664,01/01/1970, 12 JUN 2023 ,bUyER_664 
C1665,"jan 01, 1970",06/08/2022, BuYeR_665 
 c1666, 1970-01-01,"Jan 01, 2024 ", bUYER_666
 C1667  ,1970-01-01, 06-17-2022, bUyER_667
c1668 ,1970-01-01,2022/03/14,BuYER_668
 C1669,1970/01/01,2023/01/09, BuYer_669 
 c1670 ,01 JaN 1970,07-16-2023,BUyER_670
 C1671 , 1970-01-01, 06 Dec 2023,BuYer_671
 C1672  ," JAN 01, 1970",02/09/2023,BUyEr_672 
 c1673 , 01-01-1970 ,2023-29-01,  buyER_673
 C1674,01/01/1970,28/01/2023 ,BuyeR_674
C1675,01/01/1970,05 aPR 2023,BuYer_675
C1676,1970-01-01, 13 NOV 2022,BuYEr_676
 c1677,"jan 01, 1970 ", 02/02/2023, BuyER_677
c1678  ,1970/01/01,"MaY 01, 2023",BuyeR_678
c1679 , 1970/01/01 , 20 FEb 2023,BuYER_679 
c1680  ,01 jAN 1970,11-16-2022,BuYer_680 
 C1681 ,1970-01-01, 11-11-2023 , BuyEr_681
 c1682,01 JaN 1970,2023-06-06 , buyER_682 
 c1683, 01 jaN 1970,11 nOV 2022,BUYeR_683 
c1684, 01 jAN 1970,10-21-2023,BuyER_684 
 C1685,01-01-1970,12/02/2022,BuYEr_685
C1686 ," jan 01, 1970",2023-23-07,BUyeR_686 
 C1687, 1970-01-01,09/07/2022,buyer_687
 C1688 ," JAn 01, 1970",2023-09-12 , buyeR_688
 c1689,"JAN 01, 1970 ",05-01-2022,BuYER_689 
C1690 ,1970/01/01,06 Oct 2022,BUYEr_690 
 C1691, 01 JaN 1970 ," aPR 02, 2023",bUYeR_691 
  c1692,01 JAn 1970,03-16-2023 ,buYEr_692 
 C1693, 01-01-1970 ,04-19-2023,BuYeR_693
c1694 ,"JAn 01, 1970", 2023-16-10,Buyer_694 
c1695,01 Jan 1970,2022/02/16,bUYer_695 
 C1696,1970/01/01,2023/09/27,BuYer_696
c1697  ,"JAN 01, 1970", 2022-26-12, buYEr_697 
C1698 ,1970-01-01,15/03/2023 , bUYer_698 
 c1699 , 1970-01-01,2023-24-11 , BuYeR_699 
c1700, 1970-01-01,2022/02/05 , bUyEr_700
 C1701,"Jan 01, 1970",05-17-2023 ,BuYeR_701
c1702,"Jan 01, 1970 ",2022/03/13 , BUyeR_702
 c1703 ,1970-01-01," JUn 18, 2022 ",  buYeR_703
  C1704  ,"JAn 01, 1970 ",23/02/2022, buyEr_704  
C1705 ,1970/01/01 ,2022/03/21,BUYer_705
c1706," jAN 01, 1970 ",08/05/2023, bUYEr_706 
C1707 ,01-01-1970,21 aPr 2023, BuyeR_707
 c1708  ,01-01-1970,04-03-2023, bUyEr_708  
 c1709,"JAn 01, 1970", 2023/11/17, buyER_709 
 C1710,"JAN 01, 1970",03-30-2023 ,bUYER_710 
 C1711 , 01/01/1970,2023-01-06 ,buYer_711
C1712, 01 jan 1970," AUg 18, 2023 ",bUyeR_712 
C1713,01 Jan 1970,2022/11/18,BUYeR_713
 c1714,"jAN 01, 1970", 2023/12/27,bUyer_714 
c1715 ,01-01-1970 , 2022-11-12,bUYEr_715
c1716,01 jAn 1970,11 Dec 2023 ,BUYEr_716
 C1717  ," JaN 01, 1970", 07 noV 2022 ,  buyER_717 
 C1718 ,01-01-1970, 09-06-2023, BuyeR_718
 c1719,1970/01/01,02-09-2023 , Buyer_719
c1720 ,1970/01/01,04-24-2023, buYER_720
C1721 ,01 Jan 1970,02-26-2022,bUYEr_721 
  c1722 ,1970/01/01, 16/02/2022 ,BUYEr_722 
C1723,1970/01/01 ,"Aug 03, 2022", BuYeR_723 
c1724 ,01-01-1970 ,"mar 31, 2022", buYEr_724
C1725," JAn 01, 1970 ", 04-16-2022, BUYEr_725
C1726, 1970/01/01,06/06/2023,  Buyer_726 
 C1727 ,1970-01-01 , 2023/07/02, buYEr_727
 C1728," JAN 01, 1970",07-21-2023,buYer_728 
 c1729,1970-01-01, 2022-21-09 , buyER_729
c1730 ,"JAN 01, 1970",29 MAY 2022 ,buYER_730 
 C1731 , 1970/01/01,"seP 03, 2022", BuyER_731
  c1732 ,01/01/1970,"jaN 26, 2022 ", BUYER_732
C1733 ,1970-01-01 ,2023/04/01, BuyER_733
 C1734  ,01-01-1970, 02-26-2022 ,  buYer_734 
 c1735 , 01/01/1970," MAY 23, 2023",BUYER_735
c1736 ,01 JaN 1970, 2023/10/31,bUyEr_736
  C1737 ,01/01/1970,31 jul 2022, bUyeR_737 
c1738 ,1970/01/01, 06/10/2022, buyeR_738
c1739," JAn 01, 1970",2023/04/15 , BUyer_739
C1740 ,01/01/1970,29/12/2022,  BuYer_740
 c1741  ,01 jAn 1970, 2022-15-01,bUYER_741 
c1742 ," jan 01, 1970",2022-19-01, BuYEr_742
c1743  ,01-01-1970 ,02-23-2022,bUYer_743
 c1744 , 1970/01/01 ,20/02/2022, buYEr_744  
  C1745,"JAN 01, 1970", 2023/07/28, buyER_745 
C1746,1970-01-01, 12-26-2023,BUYER_746 
c1747  ,01-01-1970 ,04-11-2022,  BuyEr_747 
c1748 , 01/01/1970,23 Dec 2022,BuyER_748  
 c1749,01-01-1970,2023-28-09,BUyEr_749
C1750, 01 jAN 1970,07/02/2022 , BUYer_750 
 c1751 ,01-01-1970 ,05-14-2023,buYer_751 
 C1752,01/01/1970, 11 AUg 2022,buYER_752
  c1753  ,1970-01-01,"JAN 28, 2023 ", bUyEr_753  
C1754, 1970/01/01 ,"Jan 08, 2022",BUYEr_754 
  c1755, 1970-01-01 ,01/07/2023,BuYEr_755 
c1756  ," jAN 01, 1970", 24 jAN 2023, buYEr_756
 c1757, 1970/01/01, 28/10/2023,  bUyER_757 
C1758 ,"Jan 01, 1970",11-05-2023, bUyer_758 
 C1759,01 jan 1970 ,"SEp 17, 2022", buyeR_759
 c1760 ,"JaN 01, 1970", 15 JuN 2023,buYer_760
c1761  ,1970/01/01," Apr 11, 2022",buyER_761 
C1762, 01 JaN 1970,09/03/2022, buYER_762 
 C1763 ,"JAN 01, 1970",20/06/2022 ,  buYER_763
c1764  , 01 jan 1970, 05-21-2023,BUyER_764  
 C1765,01-01-1970,26/10/2022 , BUYEr_765
 c1766  ,"jAn 01, 1970",05-11-2022,buYER_766 
  c1767 ,1970/01/01 ,11 may 2023,bUYER_767
 c1768 ,"JAN 01, 1970",06 juL 2022 ,BUyeR_768
c1769,1970/01/01, 2023-28-08,BuYer_769
c1770,01-01-1970 , 2022/04/13,BUyer_770
 C1771 ,01-01-1970 , 2023-28-09,buyeR_771
c1772,1970/01/01," Jan 27, 2023",bUyER_772 
 C1773, 01-01-1970 ,2023/04/14,  bUyEr_773
C1774 ,01 jAN 1970 ,27 aUg 2022, BUyer_774
c1775,01/01/1970 ,06/01/2023,BUYEr_775
C1776 , 1970-01-01,23/08/2022,buYeR_776
 c1777 , 01-01-1970 ,2023/10/13 , buyeR_777 
c1778,01/01/1970,2023/12/26,bUYeR_778 
  C1779,01-01-1970 , 12-18-2022, bUYer_779
 C1780 ,"JAn 01, 1970 ",28 mar 2023, BuYER_780 
C1781,01/01/1970,2023-16-08,buyer_781  
 C1782,01-01-1970,03-05-2023 ,buyeR_782 
  C1783, 1970/01/01,2022-10-10, buYEr_783
  C1784 , 01-01-1970,2023/03/22,BUyEr_784 
 C1785,01 JaN 1970 ,08/04/2022, buYEr_785 
C1786 ,1970-01-01,13/11/2023 ,bUYER_786  
C1787,"JAN 01, 1970 ", 2022/07/07 ,  bUYER_787
c1788 ,01-01-1970, 2022/01/14, bUYER_788
C1789 ,01 jaN 1970, 15/01/2023,buYEr_789
 c1790," jaN 01, 1970",2023-30-01 ,buYer_790
  C1791,01/01/1970,08/08/2023, BUYeR_791
C1792 ,1970/01/01 ,"juL 10, 2022",  BUyEr_792 
c1793, 01-01-1970 ,15/01/2022 , Buyer_793
c1794  ,01/01/1970, 2022-23-09, bUYeR_794 
  C1795 ,1970-01-01, 15 OCT 2023,BUyer_795 
c1796, 01 jAn 1970,2022-08-06, bUYer_796
  C1797,1970-01-01,01/01/2022,buYER_797 
C1798,01 JAN 1970 ,10 may 2022, bUyEr_798
c1799 ,01/01/1970,"JAn 20, 2023",BuYer_799
C1800 ,"JAn 01, 1970 ",02-12-2023,BuyEr_800
c1801," jan 01, 1970", 10-05-2023, Buyer_801 
 c1802 ,01 jan 1970,"DEC 16, 2022",buyer_802
 C1803 ,01/01/1970 ,"Oct 23, 2022 ", BuyEr_803
c1804, 1970-01-01,"jaN 03, 2023", buyER_804
c1805 ,1970-01-01, 2022-01-08 ,buyEr_805 
c1806, 01-01-1970 ,07/04/2023 , BuyEr_806 
  c1807,1970-01-01,2023/03/05 , BuyeR_807 
 c1808 , 01 jAN 1970,08-05-2023, BuYEr_808
 C1809 ," jAn 01, 1970 ",2022/10/14,BUyeR_809 
c1810 , 1970/01/01, 26/06/2023,bUYer_810
 C1811 ,1970-01-01, 25 MaR 2022 ,BuYer_811
c1812,1970/01/01,"nOv 03, 2023 ",buyeR_812
 C1813,1970/01/01 ,18 noV 2023,BuyER_813 
C1814 ,01 jan 1970 ,2023-20-01,BuYer_814
 C1815 ,01/01/1970 , 27/07/2023,BuyER_815  
 C1816 ,1970/01/01,2022-24-11 ,BUyEr_816
c1817 ,01/01/1970,18 juL 2023 ,buyeR_817
C1818 ,"jAN 01, 1970 ",2023-27-11 ,  BUyer_818
  C1819 ,"JAN 01, 1970",2023-03-09, bUYER_819 
 c1820 , 01/01/1970, 08/09/2022 ,Buyer_820
 C1821,01-01-1970 , 21/05/2022, BuyeR_821
C1822,"JAN 01, 1970", 10-12-2023,buYer_822 
C1823 ,01-01-1970,22/07/2023 ,BuyeR_823 
 c1824 ,1970/01/01 , 2022-26-04, BUyeR_824 
 c1825,"jAN 01, 1970"," auG 26, 2022",  bUYer_825
 c1826 ,01 jan 1970 ,2022-07-09,bUYER_826
 c1827 ,"jAn 01, 1970","sep 18, 2023",BuYEr_827
C1828, 01/01/1970,2022-27-08,buYEr_828 
 c1829 ,01-01-1970 , 2023/01/07 , BUyEr_829
C1830, 01/01/1970,03/01/2022,BuyeR_830
  C1831,1970/01/01,19/12/2023,bUyER_831 
c1832 ,01 JAN 1970,26/01/2023 ,bUYER_832
C1833,1970-01-01 ,10/04/2022, bUyeR_833 
 C1834 ,01-01-1970 , 2023-22-11,Buyer_834  
c1835,01/01/1970,2023/02/02, buYEr_835 
C1836 ,01 Jan 1970 , 17 aPR 2023 ,BUyER_836
 c1837 ,01 JAN 1970, 04-02-2022,bUyER_837
 c1838 ,"jAn 01, 1970",14/03/2023, BuYeR_838
C1839, 1970/01/01, 13 may 2023,buyeR_839 
 c1840 ,01-01-1970 ,10-15-2023 ,buYEr_840
c1841 ,01/01/1970 ,2023/10/26,BuYer_841 
C1842 ,1970-01-01,19 AUG 2022, BUyEr_842
C1843,01/01/1970, 06/02/2022,bUyeR_843
 c1844 ,01-01-1970,2023/01/13 ,BUyeR_844
C1845,"Jan 01, 1970 ",2022/11/20, bUYer_845
C1846 , 1970/01/01,2023-28-09,bUyEr_846 
 C1847 ,01 Jan 1970 ,18/06/2022,bUyeR_847 
C1848,01 JAN 1970,14 jun 2022,buYER_848 
 c1849 ,1970-01-01,01 aUg 2022,BUyEr_849
 c1850, 1970/01/01,05/07/2023, BuyEr_850 
 c1851," JAN 01, 1970",2023-21-06,BuyeR_851 
c1852 , 01-01-1970,"Nov 03, 2022",bUyEr_852 
 c1853 ,"jaN 01, 1970 ",2023/10/20,bUyER_853 
 C1854," JAN 01, 1970",2023-06-03,BuYEr_854 
 C1855,01/01/1970 ,2023-06-03,BUyeR_855
 C1856 ,01-01-1970, 12 MaY 2022,BUYER_856
C1857, 1970/01/01, 05-11-2022,BuYer_857
C1858 ,1970/01/01 ,16 SeP 2022, BuYeR_858 
c1859 , 1970/01/01 ,2022-02-06 ,buYer_859 
 C1860  ,1970-01-01,21/08/2022,buyer_860
  c1861 ,1970-01-01, 10-14-2022 ,  BuYeR_861
  C1862,01-01-1970,30 JUn 2022, buYER_862
C1863, 01/01/1970 ,20/08/2023,  bUYER_863
 C1864,1970-01-01,"Feb 09, 2022", buyER_864 
 C1865, 1970/01/01 ,11 JUl 2022,bUyeR_865
C1866,01-01-1970,2023-20-08, bUYER_866
 c1867 , 01-01-1970,2023/11/10,bUyEr_867 
 C1868,01 Jan 1970 , 2023-02-11, bUYEr_868 
 C1869, 01/01/1970,06-28-2023 ,Buyer_869
 C1870,01/01/1970,2023-15-08 ,BuyER_870
c1871  ,1970/01/01, 2023-18-07,BUYER_871
 c1872," JaN 01, 1970","SEp 18, 2022 ",  BUYEr_872
 C1873,01/01/1970,25 NoV 2022,buyeR_873
c1874  , 01-01-1970 ,2022-10-03 ,buyeR_874
 c1875 , 1970-01-01 , 03-29-2023, BUyER_875 
c1876, 1970/01/01,2023-01-07 ,BuYER_876 
 C1877,01 JaN 1970,09-19-2023, BuYEr_877
 c1878,01-01-1970 ," aUg 01, 2022", BuYER_878 
 c1879  ,01/01/1970,14/02/2022 , bUYEr_879
c1880 , 01-01-1970, 07-09-2023,BUYER_880
C1881,01-01-1970,"DeC 29, 2022", BUyEr_881 
  C1882 ,1970-01-01 ,"OcT 28, 2023 ",bUYeR_882 
c1883 ,1970-01-01 ,10 oct 2023, bUyEr_883  
c1884,01 jAn 1970 ,08/08/2022 ,BUyer_884 
 c1885, 01-01-1970," Aug 23, 2023", bUYer_885
  c1886 , 1970/01/01 ,18/01/2022,bUyeR_886
c1887 ," jan 01, 1970 ", 2023-17-10, bUyeR_887 
 c1888  , 1970-01-01,19/10/2023,BuYEr_888
 c1889 ,1970/01/01,26 FEb 2022, buYER_889 
c1890,01/01/1970,2022/11/30, BUyER_890
  C1891 , 01-01-1970 ,2022/07/05, BuyER_891
  c1892  ,01 JaN 1970, 2023/01/24,  bUYeR_892
  c1893,01-01-1970,2023/09/01,  bUYER_893 
C1894,1970/01/01 ,2022-19-04,bUyEr_894
C1895,01 jAN 1970,31 Jul 2022 ,BuyEr_895
 c1896,1970/01/01, 2023/11/08, BUYeR_896 
c1897,01-01-1970, 04 NOV 2022, BUyer_897 
c1898 ,1970-01-01,19/08/2023,buYer_898
 c1899,01-01-1970,03/07/2023,bUyer_899  
 C1900,01/01/1970,17/06/2022,bUyeR_900
 c1901,01-01-1970,"feb 19, 2022", BuYeR_901  
 C1902,01 JAn 1970 ,2022-07-12,BuYEr_902 
c1903, 01 JAN 1970,04-06-2022 , buYeR_903
c1904,01/01/1970 , 2023/01/19, bUyER_904 
C1905 ,"jAN 01, 1970",18/09/2022,buYEr_905 
 C1906 ,1970/01/01 ,2023-14-10,BuyER_906 
  c1907  ,01 JaN 1970 ,2023/06/22,buYEr_907
 C1908, 01 jAn 1970 , 25 mAR 2023,bUyER_908 
C1909 ,01-01-1970,06-26-2023,BuyeR_909 
 C1910,1970-01-01, 14 ocT 2022,  BUYER_910
 C1911  ,01-01-1970,01 ApR 2022 , bUyer_911 
C1912 ,1970/01/01,2022-16-02 , buYer_912
